"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"1885",20,"","岸田 篤生岸田","PG","01:56",2,1,1,"100.0%",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,2,0,0,1,"2996","京都"
"1886",32,"〇","ジュリアン・マブンガマブンガ","PF","36:27",16,4,14,"28.6%",0,4,"0.0%",8,8,"100.0%",0,5,5,4,4,1,2,0,3,7,1,14,"2996","京都"
"1887",33,"","内海 慎吾内海","SG","14:15",3,1,1,"100.0%",1,1,"100.0%",0,0,"-",0,1,1,0,0,0,0,0,3,0,0,4,"2996","京都"
"1888",45,"","頓宮 裕人頓宮","PF/C","03:22",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,1,0,1,"2996","京都"
"1889",50,"〇","デイヴィッド・サイモンサイモン","C","36:38",16,8,16,"50.0%",0,1,"0.0%",0,0,"-",0,7,7,2,4,1,3,0,3,1,0,17,"2996","京都"
"1890",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,1,0,0,0,0,0,0,2,"2996","京都"
"1891",NA,"","合計","","200:00",64,25,56,"44.6%",5,14,"35.7%",9,11,"81.8%",5,25,30,11,15,4,5,1,15,15,1,66,"2996","京都"
"1892",2,"〇","ロバート・ドジャードジャー","PF","28:45",11,4,11,"36.4%",1,4,"25.0%",2,2,"100.0%",1,8,9,2,2,0,1,0,5,2,0,14,"2997","三遠"
"1893",4,"〇","寺園 脩斗寺園","PG","19:42",10,3,5,"60.0%",2,3,"66.7%",2,2,"100.0%",0,3,3,2,1,0,0,0,1,2,0,12,"2997","三遠"
"1894",5,"","川嶋 勇人川嶋","SG","24:58",16,7,10,"70.0%",1,1,"100.0%",1,2,"50.0%",0,0,0,3,1,1,0,1,4,1,0,15,"2997","三遠"
"1895",6,"〇","長谷川 智伸長谷川","SG/SF","17:25",12,6,7,"85.7%",0,1,"0.0%",0,1,"0.0%",1,4,5,0,3,0,0,0,3,3,0,12,"2997","三遠"
"1896",8,"","太田 敦也太田","C","21:33",4,2,5,"40.0%",0,0,"-",0,0,"-",1,2,3,2,1,0,0,1,0,2,0,5,"2997","三遠"
"1897",11,"〇","岡田 慎吾岡田","SG","30:58",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,4,2,0,0,0,0,0,0,1,"2997","三遠"
"1898",12,"","ダシルバ　ヒサシダシルバ","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2997","三遠"
"1899",21,"","菅野 翔太菅野","SF","01:25",3,1,1,"100.0%",1,1,"100.0%",0,0,"-",0,1,1,0,0,0,0,0,1,1,0,4,"2997","三遠"
"1900",45,"〇","ウィリアム・マクドナルドマクドナルド","C","28:17",20,9,16,"56.3%",0,0,"-",2,2,"100.0%",5,4,9,3,3,1,0,2,5,2,0,23,"2997","三遠"
"1901",73,"","田渡 修人田渡","SG","26:57",12,5,8,"62.5%",2,4,"50.0%",0,0,"-",0,0,0,3,1,2,0,0,5,0,0,13,"2997","三遠"
"1902",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,2,4,0,0,0,0,0,0,0,0,4,"2997","三遠"
"1903",NA,"","合計","","200:00",88,37,65,"56.9%",7,15,"46.7%",7,9,"77.8%",10,25,35,19,14,4,1,4,24,13,0,103,"2997","三遠"
"1904",3,"〇","伊藤 達哉伊藤","PG","30:32",23,9,15,"60.0%",4,5,"80.0%",1,3,"33.3%",0,0,0,5,0,2,0,1,2,3,0,22,"2997","京都"
"1905",7,"〇","晴山 ケビン晴山","SF","30:03",10,3,7,"42.9%",2,5,"40.0%",2,2,"100.0%",2,2,4,2,1,1,0,0,2,2,0,12,"2997","京都"
"1906",9,"","綿貫　瞬綿貫","PG","15:32",12,4,5,"80.0%",0,0,"-",4,4,"100.0%",0,0,0,1,0,0,0,0,1,2,0,12,"2997","京都"
"1907",12,"〇","岡田　優介岡田","SG","25:55",4,0,0,"-",0,0,"-",4,5,"80.0%",0,1,1,1,0,0,0,0,1,3,0,5,"2997","京都"
"1908",13,"","近 忍近","SF","00:04",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2997","京都"
"1909",20,"","岸田 篤生岸田","PG","04:29",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,2,0,0,0,0,0,0,0,1,"2997","京都"
"1910",32,"〇","ジュリアン・マブンガマブンガ","PF","37:43",19,5,14,"35.7%",3,8,"37.5%",6,11,"54.5%",1,11,12,5,3,2,2,0,2,11,0,23,"2997","京都"
"1911",33,"","内海 慎吾内海","SG","15:42",0,0,0,"-",0,0,"-",0,0,"-",0,2,2,0,1,0,0,0,2,0,0,1,"2997","京都"
"1912",45,"","頓宮 裕人頓宮","PF/C","04:23",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"2997","京都"
"1913",50,"〇","デイヴィッド・サイモンサイモン","C","35:37",25,11,17,"64.7%",0,2,"0.0%",3,3,"100.0%",2,1,3,2,1,2,2,0,2,3,1,27,"2997","京都"
"1914",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,2,0,0,0,0,0,0,2,"2997","京都"
"1915",NA,"","合計","","200:00",93,32,59,"54.2%",9,21,"42.9%",20,28,"71.4%",6,20,26,18,8,7,4,1,13,24,1,105,"2997","京都"
"1916",1,"〇","ジョシュ・ダンカンダンカン","PF","33:48",6,1,9,"11.1%",0,3,"0.0%",4,4,"100.0%",1,6,7,4,4,0,2,1,2,3,0,7,"3006","千葉"
"1917",2,"〇","富樫 勇樹富樫","PG","21:50",10,3,12,"25.0%",2,5,"40.0%",2,2,"100.0%",2,0,2,2,1,1,0,2,0,4,0,5,"3006","千葉"
"1918",3,"〇","マイケル・パーカーパーカー","PF","35:09",19,8,11,"72.7%",0,1,"0.0%",3,4,"75.0%",4,6,10,0,1,2,1,0,2,4,0,27,"3006","千葉"
"1919",5,"","田口 成浩田口","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3006","千葉"
"1920",7,"〇","トレイ・ジョーンズジョーンズ","SF","36:45",13,4,10,"40.0%",1,2,"50.0%",4,4,"100.0%",1,4,5,1,3,1,1,1,1,2,0,12,"3006","千葉"
"1921",8,"","大宮 宏正大宮","PF","04:41",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,-2,"3006","千葉"
"1922",10,"","アキ・チェンバースチェンバース","SF","06:04",4,2,4,"50.0%",0,1,"0.0%",0,1,"0.0%",0,1,1,0,0,1,0,0,2,1,0,3,"3006","千葉"
"1923",11,"","西村 文男西村","PG","18:10",2,1,2,"50.0%",0,0,"-",0,0,"-",0,3,3,2,0,2,0,0,1,1,0,8,"3006","千葉"
"1924",15,"","藤永 佳昭藤永","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3006","千葉"
"1925",27,"","石井 講祐石井","SG","20:26",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,4,4,1,1,1,0,0,4,0,0,5,"3006","千葉"
"1926",31,"","原 修太原","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3006","千葉"
"1927",34,"〇","小野 龍猛小野","SF/PF","23:07",14,5,8,"62.5%",1,1,"100.0%",3,6,"50.0%",1,1,2,1,0,1,0,0,1,4,0,12,"3006","千葉"
"1928",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,0,3,0,0,0,0,0,0,0,0,3,"3006","千葉"
"1929",NA,"","合計","","200:00",70,25,60,"41.7%",4,15,"26.7%",16,21,"76.2%",12,25,37,11,11,9,4,4,13,19,0,80,"3006","千葉"
"1930",2,"〇","ロバート・ドジャードジャー","PF","37:16",14,6,12,"50.0%",1,2,"50.0%",1,2,"50.0%",4,9,13,2,3,0,1,0,3,2,1,20,"3006","三遠"
"1931",4,"〇","寺園 脩斗寺園","PG","32:25",5,2,6,"33.3%",0,1,"0.0%",1,2,"50.0%",1,2,3,4,2,1,0,1,3,1,0,6,"3006","三遠"
"1932",5,"〇","川嶋 勇人川嶋","SG","30:02",13,5,10,"50.0%",1,1,"100.0%",2,3,"66.7%",0,1,1,4,3,3,0,0,3,2,0,12,"3006","三遠"
"1933",6,"","長谷川 智伸長谷川","SG/SF","17:28",0,0,4,"0.0%",0,2,"0.0%",0,0,"-",0,0,0,1,1,1,0,1,4,3,0,-3,"3006","三遠"
"1934",7,"","渡邊 翔太渡邊","PG","01:52",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3006","三遠"
"1935",8,"","太田 敦也太田","C","11:38",9,4,9,"44.4%",0,0,"-",1,1,"100.0%",1,3,4,1,0,0,0,2,2,3,0,9,"3006","三遠"
"1936",11,"","岡田 慎吾岡田","SG","14:47",2,1,4,"25.0%",0,1,"0.0%",0,0,"-",0,1,1,0,1,0,0,0,0,0,0,-1,"3006","三遠"
"1937",12,"","ダシルバ　ヒサシダシルバ","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3006","三遠"
"1938",21,"","菅野 翔太菅野","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3006","三遠"
"1939",23,"〇","シャキール・モリスモリス","C","31:06",6,3,5,"60.0%",0,0,"-",0,0,"-",1,4,5,0,4,1,3,0,3,2,2,9,"3006","三遠"
"1940",73,"〇","田渡 修人田渡","SG","23:26",11,4,10,"40.0%",3,8,"37.5%",0,0,"-",0,3,3,4,0,0,0,0,0,0,0,12,"3006","三遠"
"1941",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,2,4,0,2,0,0,0,0,0,0,2,"3006","三遠"
"1942",NA,"","合計","","200:00",60,25,60,"41.7%",5,15,"33.3%",5,8,"62.5%",9,25,34,16,16,6,4,4,19,13,3,66,"3006","三遠"
"1943",1,"","ジョシュ・ダンカンダンカン","PF","12:32",2,1,6,"16.7%",0,0,"-",0,2,"0.0%",1,4,5,0,1,0,0,0,3,1,0,-1,"3007","千葉"
"1944",2,"〇","富樫 勇樹富樫","PG","21:16",15,6,12,"50.0%",3,5,"60.0%",0,0,"-",1,3,4,6,1,0,0,1,1,1,0,18,"3007","千葉"
"1945",3,"〇","マイケル・パーカーパーカー","PF","28:39",16,7,8,"87.5%",1,1,"100.0%",1,1,"100.0%",3,5,8,0,2,0,2,1,1,1,1,23,"3007","千葉"
"1946",5,"","田口 成浩田口","SG","23:27",10,4,7,"57.1%",2,4,"50.0%",0,0,"-",1,0,1,0,0,1,1,0,0,1,0,10,"3007","千葉"
"1947",8,"","大宮 宏正大宮","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3007","千葉"
"1948",10,"","アキ・チェンバースチェンバース","SF","21:33",7,3,7,"42.9%",0,1,"0.0%",1,2,"50.0%",1,1,2,1,1,1,0,0,1,1,0,5,"3007","千葉"
"1949",11,"","西村 文男西村","PG","18:44",0,0,4,"0.0%",0,1,"0.0%",0,0,"-",0,5,5,3,3,1,0,0,1,0,0,2,"3007","千葉"
"1950",15,"","藤永 佳昭藤永","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3007","千葉"
"1951",21,"〇","ギャビン・エドワーズエドワーズ","PF","38:49",17,8,17,"47.1%",1,2,"50.0%",0,0,"-",2,12,14,3,2,3,1,1,5,4,1,27,"3007","千葉"
"1952",27,"〇","石井 講祐石井","SG","16:33",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,1,0,1,0,0,1,2,0,2,"3007","千葉"
"1953",31,"","原 修太原","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3007","千葉"
"1954",34,"〇","小野 龍猛小野","SF/PF","18:27",6,2,7,"28.6%",0,1,"0.0%",2,2,"100.0%",0,0,0,0,1,0,0,0,1,1,0,0,"3007","千葉"
"1955",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,0,0,0,0,0,0,0,4,"3007","千葉"
"1956",NA,"","合計","","200:00",73,31,68,"45.6%",7,15,"46.7%",4,7,"57.1%",10,33,43,14,11,7,4,3,14,12,2,90,"3007","千葉"
"1957",2,"〇","ロバート・ドジャードジャー","PF","31:06",8,3,10,"30.0%",0,4,"0.0%",2,3,"66.7%",2,6,8,4,4,2,0,0,1,3,0,10,"3007","三遠"
"1958",4,"〇","寺園 脩斗寺園","PG","19:50",2,0,5,"0.0%",0,3,"0.0%",2,2,"100.0%",0,0,0,3,1,4,0,1,0,2,0,3,"3007","三遠"
"1959",5,"〇","川嶋 勇人川嶋","SG","27:45",5,1,5,"20.0%",0,1,"0.0%",3,4,"75.0%",1,0,1,4,1,0,1,1,4,3,0,5,"3007","三遠"
"1960",6,"","長谷川 智伸長谷川","SG/SF","13:39",3,1,6,"16.7%",1,5,"20.0%",0,0,"-",0,1,1,1,1,1,0,0,1,0,0,0,"3007","三遠"
"1961",7,"","渡邊 翔太渡邊","PG","10:14",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,1,0,0,0,0,0,0,0,1,"3007","三遠"
"1962",8,"","太田 敦也太田","C","17:43",6,3,4,"75.0%",0,0,"-",0,1,"0.0%",0,7,7,0,1,0,0,1,2,2,0,10,"3007","三遠"
"1963",11,"","岡田 慎吾岡田","SG","21:09",4,2,4,"50.0%",0,1,"0.0%",0,0,"-",0,3,3,0,0,0,1,1,1,0,0,6,"3007","三遠"
"1964",12,"","ダシルバ　ヒサシダシルバ","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3007","三遠"
"1965",21,"","菅野 翔太菅野","SF","02:37",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3007","三遠"
"1966",45,"〇","ウィリアム・マクドナルドマクドナルド","C","31:12",18,9,13,"69.2%",0,0,"-",0,2,"0.0%",1,8,9,0,5,0,1,0,3,3,1,17,"3007","三遠"
"1967",73,"〇","田渡 修人田渡","SG","24:45",10,4,9,"44.4%",2,6,"33.3%",0,0,"-",0,1,1,1,2,2,0,0,0,1,0,7,"3007","三遠"
"1968",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,1,0,0,0,0,0,0,2,"3007","三遠"
"1969",NA,"","合計","","200:00",56,23,57,"40.4%",3,20,"15.0%",7,12,"58.3%",6,28,34,14,16,9,3,4,12,14,1,61,"3007","三遠"
"1970",2,"","山口 祐希山口","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3027","新潟"
"1971",3,"〇","柏木 真介柏木","PG","28:50",0,0,4,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,4,0,0,0,0,2,0,0,1,"3027","新潟"
"1972",7,"〇","五十嵐 圭五十嵐","PG","29:04",13,4,10,"40.0%",3,6,"50.0%",2,2,"100.0%",0,2,2,6,3,1,0,0,0,1,0,13,"3027","新潟"
"1973",11,"","鵜澤 潤鵜澤","PF","14:37",5,2,3,"66.7%",1,2,"50.0%",0,0,"-",1,3,4,0,0,0,0,0,1,1,0,8,"3027","新潟"
"1974",14,"","石井 峻平石井","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3027","新潟"
"1975",16,"〇","渡辺 竜之佑渡辺","PG/SG","18:19",7,3,8,"37.5%",0,1,"0.0%",1,2,"50.0%",2,6,8,0,0,0,0,2,0,2,0,9,"3027","新潟"
"1976",18,"","森井 健太森井","PG","18:36",4,1,4,"25.0%",0,1,"0.0%",2,2,"100.0%",0,0,0,0,0,1,0,1,3,2,0,2,"3027","新潟"
"1977",22,"","上江田 勇樹上江田","SG/SF","13:49",0,0,4,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,0,1,1,0,0,0,0,0,-3,"3027","新潟"
"1978",32,"","池田 雄一池田","SF","11:22",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,0,0,2,0,0,0,1,0,1,"3027","新潟"
"1979",34,"〇","ラモント・ハミルトンハミルトン","PF/C","31:38",14,6,17,"35.3%",1,4,"25.0%",1,2,"50.0%",2,8,10,0,2,0,1,0,0,3,2,11,"3027","新潟"
"1980",54,"〇","ダバンテ・ガードナーガードナー","C","33:45",18,8,15,"53.3%",1,3,"33.3%",1,2,"50.0%",3,6,9,6,0,2,0,1,2,2,0,27,"3027","新潟"
"1981",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,2,5,0,1,0,0,0,0,0,0,4,"3027","新潟"
"1982",NA,"","合計","","200:00",61,24,67,"35.8%",6,22,"27.3%",7,10,"70.0%",11,30,41,16,7,7,1,4,8,12,2,73,"3027","新潟"
"1983",2,"〇","ロバート・ドジャードジャー","PF","35:30",15,6,16,"37.5%",1,8,"12.5%",2,2,"100.0%",2,11,13,2,2,0,2,0,2,3,1,20,"3027","三遠"
"1984",4,"〇","寺園 脩斗寺園","PG","06:41",2,0,0,"-",0,0,"-",2,2,"100.0%",0,0,0,1,0,0,0,0,0,1,0,3,"3027","三遠"
"1985",5,"","川嶋 勇人川嶋","SG","26:36",4,2,9,"22.2%",0,3,"0.0%",0,0,"-",2,3,5,2,0,1,1,0,2,0,0,6,"3027","三遠"
"1986",6,"〇","長谷川 智伸長谷川","SG/SF","22:09",0,0,4,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,0,2,1,0,0,0,0,0,-4,"3027","三遠"
"1987",7,"","渡邊 翔太渡邊","PG","16:27",6,3,6,"50.0%",0,2,"0.0%",0,0,"-",0,0,0,0,1,1,0,0,2,0,0,3,"3027","三遠"
"1988",8,"","太田 敦也太田","C","12:41",6,3,3,"100.0%",0,0,"-",0,0,"-",0,3,3,0,1,0,0,0,2,2,0,8,"3027","三遠"
"1989",11,"","岡田 慎吾岡田","SG","14:56",1,0,3,"0.0%",0,1,"0.0%",1,2,"50.0%",0,1,1,4,1,0,0,0,0,1,0,1,"3027","三遠"
"1990",12,"","ダシルバ　ヒサシダシルバ","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3027","三遠"
"1991",21,"","菅野 翔太菅野","SF","07:09",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3027","三遠"
"1992",45,"〇","ウィリアム・マクドナルドマクドナルド","C","31:49",9,4,14,"28.6%",0,0,"-",1,1,"100.0%",2,5,7,2,4,1,1,1,3,1,0,6,"3027","三遠"
"1993",73,"〇","田渡 修人田渡","SG","26:02",5,2,4,"50.0%",1,3,"33.3%",0,0,"-",0,4,4,2,1,1,0,0,0,0,0,9,"3027","三遠"
"1994",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,5,8,0,1,0,0,0,0,0,0,7,"3027","三遠"
"1995",NA,"","合計","","200:00",48,20,59,"33.9%",2,19,"10.5%",6,7,"85.7%",9,33,42,13,13,5,4,1,12,8,1,59,"3027","三遠"
"1996",2,"〇","ロバート・ドジャードジャー","PF","33:53",13,5,17,"29.4%",0,4,"0.0%",3,5,"60.0%",3,5,8,2,1,0,0,0,2,4,0,8,"3043","三遠"
"1997",4,"〇","寺園 脩斗寺園","PG","13:52",2,1,4,"25.0%",0,3,"0.0%",0,0,"-",1,1,2,0,1,0,0,0,4,0,0,0,"3043","三遠"
"1998",5,"","川嶋 勇人川嶋","SG","24:15",6,3,8,"37.5%",0,0,"-",0,0,"-",2,1,3,5,1,1,0,0,2,3,0,9,"3043","三遠"
"1999",6,"〇","長谷川 智伸長谷川","SG/SF","22:35",2,1,7,"14.3%",0,2,"0.0%",0,0,"-",0,0,0,4,1,3,0,2,3,2,0,2,"3043","三遠"
"2000",7,"","渡邊 翔太渡邊","PG","10:38",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,0,0,1,2,0,0,0,1,2,0,-1,"3043","三遠"
"2001",8,"","太田 敦也太田","C","25:01",6,3,7,"42.9%",0,0,"-",0,0,"-",0,3,3,1,1,1,0,1,1,1,0,6,"3043","三遠"
"2002",11,"","岡田 慎吾岡田","SG","20:00",5,2,4,"50.0%",0,0,"-",1,1,"100.0%",0,0,0,2,1,1,0,0,2,1,0,5,"3043","三遠"
"2003",12,"","ダシルバ　ヒサシダシルバ","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3043","三遠"
"2004",21,"","菅野 翔太菅野","SF","03:22",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,0,"3043","三遠"
"2005",23,"〇","シャキール・モリスモリス","C","17:58",16,7,10,"70.0%",0,0,"-",2,3,"66.7%",1,3,4,0,0,0,0,0,5,2,0,16,"3043","三遠"
"2006",73,"〇","田渡 修人田渡","SG","28:26",11,4,7,"57.1%",3,5,"60.0%",0,0,"-",0,0,0,4,0,1,0,0,3,1,0,13,"3043","三遠"
"2007",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,2,6,0,0,0,0,0,0,0,0,6,"3043","三遠"
"2008",NA,"","合計","","200:00",63,27,68,"39.7%",3,16,"18.8%",6,9,"66.7%",11,16,27,19,8,7,0,3,23,16,0,64,"3043","三遠"
"2009",0,"","石崎 巧石崎","PG/SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3043","琉球"
"2010",1,"","橋本 竜馬橋本","PG","15:38",4,1,2,"50.0%",0,1,"0.0%",2,2,"100.0%",0,0,0,1,0,0,0,0,4,1,0,4,"3043","琉球"
"2011",3,"〇","並里 成並里","PG","20:22",11,5,5,"100.0%",0,0,"-",1,1,"100.0%",0,3,3,10,2,0,0,0,0,1,0,22,"3043","琉球"
"2012",6,"","金城　茂之金城","SG/SF","03:22",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3043","琉球"
"2013",11,"〇","須田 侑太郎須田","SG/SF","17:29",9,3,3,"100.0%",1,1,"100.0%",2,2,"100.0%",1,3,4,0,1,0,0,0,0,5,0,12,"3043","琉球"
"2014",12,"〇","ジェフ・エアーズエアーズ","PF","24:08",6,2,7,"28.6%",0,2,"0.0%",2,2,"100.0%",3,8,11,3,1,0,0,0,4,1,2,14,"3043","琉球"
"2015",14,"","岸本 隆一岸本","PG/SG","22:54",15,4,9,"44.4%",2,5,"40.0%",5,5,"100.0%",0,1,1,3,1,1,0,0,2,3,0,14,"3043","琉球"
"2016",21,"","寒竹 隼人寒竹","SF/PF","03:22",3,1,1,"100.0%",1,1,"100.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,3,"3043","琉球"
"2017",24,"","田代 直希田代","SF","15:10",5,2,6,"33.3%",0,2,"0.0%",1,1,"100.0%",1,1,2,0,1,0,0,0,0,1,0,2,"3043","琉球"
"2018",33,"","アイラ・ブラウンブラウン","SF/PF","27:28",9,3,7,"42.9%",2,5,"40.0%",1,2,"50.0%",1,6,7,3,1,1,1,0,3,4,0,15,"3043","琉球"
"2019",40,"〇","ジョシュ・スコットスコット","C","25:02",21,9,15,"60.0%",0,0,"-",3,5,"60.0%",4,5,9,2,1,2,1,0,3,5,0,26,"3043","琉球"
"2020",51,"〇","古川 孝敏古川","SF","25:05",13,6,8,"75.0%",1,1,"100.0%",0,0,"-",0,4,4,2,1,2,1,0,0,2,0,19,"3043","琉球"
"2021",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,0,0,0,0,0,0,0,3,"3043","琉球"
"2022",NA,"","合計","","200:00",96,36,63,"57.1%",7,18,"38.9%",17,20,"85.0%",11,33,44,24,9,6,3,0,16,23,2,134,"3043","琉球"
"2023",4,"〇","寺園 脩斗寺園","PG","22:42",3,1,5,"20.0%",1,2,"50.0%",0,0,"-",0,4,4,2,2,0,0,1,1,1,0,3,"3044","三遠"
"2024",5,"","川嶋 勇人川嶋","SG","20:33",8,4,7,"57.1%",0,2,"0.0%",0,0,"-",0,2,2,2,2,0,0,0,2,2,0,7,"3044","三遠"
"2025",6,"〇","長谷川 智伸長谷川","SG/SF","18:13",4,2,7,"28.6%",0,1,"0.0%",0,0,"-",1,1,2,0,0,0,0,0,2,3,0,1,"3044","三遠"
"2026",7,"","渡邊 翔太渡邊","PG","17:18",3,1,4,"25.0%",0,1,"0.0%",1,2,"50.0%",0,3,3,0,2,0,0,0,3,3,0,0,"3044","三遠"
"2027",8,"","太田 敦也太田","C","21:09",14,6,8,"75.0%",0,0,"-",2,4,"50.0%",0,4,4,2,2,0,0,0,3,2,0,14,"3044","三遠"
"2028",11,"","岡田 慎吾岡田","SG","19:24",2,1,2,"50.0%",0,0,"-",0,0,"-",0,3,3,2,0,0,1,0,1,0,0,7,"3044","三遠"
"2029",12,"","ダシルバ　ヒサシダシルバ","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3044","三遠"
"2030",21,"","菅野 翔太菅野","SF","04:49",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,1,0,0,0,0,1,0,0,1,"3044","三遠"
"2031",23,"〇","シャキール・モリスモリス","C","26:40",13,5,10,"50.0%",0,1,"0.0%",3,4,"75.0%",2,5,7,1,0,1,1,0,2,3,0,17,"3044","三遠"
"2032",45,"〇","ウィリアム・マクドナルドマクドナルド","C","27:22",13,6,14,"42.9%",0,0,"-",1,3,"33.3%",5,5,10,2,5,0,1,0,4,4,0,11,"3044","三遠"
"2033",73,"〇","田渡 修人田渡","SG","21:50",0,0,5,"0.0%",0,3,"0.0%",0,0,"-",0,0,0,0,1,0,0,0,2,1,0,-6,"3044","三遠"
"2034",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,0,1,0,1,0,0,0,0,0,0,0,"3044","三遠"
"2035",NA,"","合計","","200:00",60,26,62,"41.9%",1,10,"10.0%",7,13,"53.8%",9,27,36,12,15,1,3,1,21,19,0,55,"3044","三遠"
"2036",0,"","石崎 巧石崎","PG/SG","06:28",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,1,0,0,"3044","琉球"
"2037",1,"","橋本 竜馬橋本","PG","14:51",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,1,1,0,0,0,2,0,0,-1,"3044","琉球"
"2038",3,"〇","並里 成並里","PG","21:56",8,4,8,"50.0%",0,0,"-",0,0,"-",1,2,3,7,0,2,0,1,1,0,0,16,"3044","琉球"
"2039",6,"","金城　茂之金城","SG/SF","02:35",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,1,0,0,0,0,0,0,0,1,"3044","琉球"
"2040",11,"〇","須田 侑太郎須田","SG/SF","24:28",3,1,2,"50.0%",0,1,"0.0%",1,2,"50.0%",0,1,1,1,1,1,0,0,3,1,0,3,"3044","琉球"
