"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"798",5,"","田口 成浩田口","SG","17:06",7,3,8,"37.5%",1,5,"20.0%",0,0,"-",1,0,1,2,0,0,0,0,1,1,0,5,"3022","千葉"
"799",8,"","大宮 宏正大宮","PF","02:36",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3022","千葉"
"800",10,"","アキ・チェンバースチェンバース","SF","21:30",6,1,5,"20.0%",1,1,"100.0%",3,4,"75.0%",1,2,3,1,2,0,0,0,2,4,0,3,"3022","千葉"
"801",11,"","西村 文男西村","PG","07:29",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,4,1,0,0,0,0,2,0,3,"3022","千葉"
"802",15,"","藤永 佳昭藤永","PG","02:55",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",0,0,0,1,0,0,0,0,0,0,0,2,"3022","千葉"
"803",21,"〇","ギャビン・エドワーズエドワーズ","PF","21:07",12,4,8,"50.0%",1,2,"50.0%",3,7,"42.9%",0,8,8,5,3,0,0,0,2,7,1,14,"3022","千葉"
"804",27,"〇","石井 講祐石井","SG","22:54",6,2,3,"66.7%",2,3,"66.7%",0,0,"-",0,2,2,5,0,1,0,0,2,0,0,13,"3022","千葉"
"805",31,"","原 修太原","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3022","千葉"
"806",34,"〇","小野 龍猛小野","SF/PF","18:30",2,1,5,"20.0%",0,2,"0.0%",0,0,"-",0,2,2,1,2,0,0,0,2,0,0,-1,"3022","千葉"
"807",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,7,7,0,0,0,0,0,0,0,0,7,"3022","千葉"
"808",NA,"","合計","","200:00",93,34,63,"54.0%",8,20,"40.0%",17,26,"65.4%",10,36,46,30,15,7,3,0,16,26,3,126,"3022","千葉"
"809",1,"","西 裕太郎西","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3000","滋賀"
"810",8,"","二ノ宮 康平二ノ宮","PG","11:19",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,0,0,6,1,1,0,0,2,1,0,3,"3000","滋賀"
"811",10,"","紺野 ニズベット 翔紺野","SG/SF","08:10",0,0,0,"-",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,1,0,0,2,"3000","滋賀"
"812",22,"","樋口 大倫樋口","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3000","滋賀"
"813",24,"〇","高橋 耕陽高橋","SG/SF","23:04",6,2,12,"16.7%",0,6,"0.0%",2,2,"100.0%",1,2,3,4,0,0,0,2,0,1,0,3,"3000","滋賀"
"814",25,"","荒尾 岳荒尾","PF","15:38",2,1,1,"100.0%",0,0,"-",0,0,"-",0,3,3,1,1,0,2,0,3,0,0,7,"3000","滋賀"
"815",31,"〇","ガニ・ラワルラワル","PF/C","32:05",27,12,21,"57.1%",0,0,"-",3,4,"75.0%",5,7,12,1,1,0,1,0,4,4,2,30,"3000","滋賀"
"816",32,"〇","狩野 祐介狩野","SG","28:00",12,4,10,"40.0%",4,8,"50.0%",0,0,"-",0,1,1,0,0,0,0,0,4,0,0,7,"3000","滋賀"
"817",35,"〇","伊藤 大司伊藤","PG","28:41",4,1,4,"25.0%",0,1,"0.0%",2,2,"100.0%",0,1,1,8,0,1,0,0,3,3,0,11,"3000","滋賀"
"818",40,"〇","ディオール・フィッシャーフィッシャー","PF/C","34:23",16,7,11,"63.6%",0,0,"-",2,2,"100.0%",1,14,15,1,3,0,1,0,3,1,0,26,"3000","滋賀"
"819",45,"","鹿野 洵生鹿野","SF","18:40",6,1,5,"20.0%",1,5,"20.0%",3,3,"100.0%",0,3,3,1,1,0,0,0,0,2,0,5,"3000","滋賀"
"820",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,0,2,0,0,0,0,0,0,0,0,2,"3000","滋賀"
"821",NA,"","合計","","200:00",73,28,67,"41.8%",5,22,"22.7%",12,13,"92.3%",9,33,42,22,7,2,4,2,20,12,2,96,"3000","滋賀"
"822",2,"","山口 祐希山口","PG","00:10",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3000","新潟"
"823",3,"〇","柏木 真介柏木","PG","29:50",4,1,4,"25.0%",1,4,"25.0%",1,2,"50.0%",0,1,1,2,0,0,0,0,3,2,0,3,"3000","新潟"
"824",7,"〇","五十嵐 圭五十嵐","PG","25:52",14,5,13,"38.5%",4,9,"44.4%",0,0,"-",0,2,2,3,0,0,0,1,0,2,0,11,"3000","新潟"
"825",11,"","鵜澤 潤鵜澤","PF","15:27",3,1,5,"20.0%",1,3,"33.3%",0,0,"-",0,0,0,0,0,0,0,1,0,0,0,-1,"3000","新潟"
"826",14,"","石井 峻平石井","SG/SF","07:23",3,1,1,"100.0%",1,1,"100.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,3,"3000","新潟"
"827",16,"〇","渡辺 竜之佑渡辺","PG/SG","10:37",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,1,1,1,0,0,1,0,0,2,"3000","新潟"
"828",18,"","森井 健太森井","PG","16:45",3,1,3,"33.3%",1,1,"100.0%",0,0,"-",1,3,4,2,1,0,0,1,2,1,0,6,"3000","新潟"
"829",22,"","上江田 勇樹上江田","SG/SF","15:38",4,1,6,"16.7%",1,6,"16.7%",1,2,"50.0%",0,0,0,0,0,1,0,0,1,1,0,-1,"3000","新潟"
"830",32,"","池田 雄一池田","SF","13:55",11,2,3,"66.7%",2,3,"66.7%",5,5,"100.0%",0,3,3,0,0,2,0,0,3,3,0,15,"3000","新潟"
"831",34,"〇","ラモント・ハミルトンハミルトン","PF/C","30:17",6,3,9,"33.3%",0,3,"0.0%",0,2,"0.0%",0,5,5,0,0,1,2,0,0,1,0,6,"3000","新潟"
"832",54,"〇","ダバンテ・ガードナーガードナー","C","34:06",30,12,22,"54.5%",1,2,"50.0%",5,9,"55.6%",5,8,13,5,5,1,0,1,2,10,0,30,"3000","新潟"
"833",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,7,11,0,1,0,0,0,0,0,0,10,"3000","新潟"
"834",NA,"","合計","","200:00",78,27,66,"40.9%",12,32,"37.5%",12,20,"60.0%",10,30,40,13,8,6,2,4,12,20,0,84,"3000","新潟"
"835",1,"","西 裕太郎西","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3001","滋賀"
"836",8,"","二ノ宮 康平二ノ宮","PG","25:37",2,1,7,"14.3%",0,5,"0.0%",0,0,"-",1,2,3,9,3,1,0,1,3,1,0,6,"3001","滋賀"
"837",10,"","紺野 ニズベット 翔紺野","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3001","滋賀"
"838",22,"","樋口 大倫樋口","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3001","滋賀"
"839",24,"〇","高橋 耕陽高橋","SG/SF","22:24",7,3,7,"42.9%",1,4,"25.0%",0,0,"-",1,2,3,3,3,0,2,0,0,0,0,8,"3001","滋賀"
"840",25,"","荒尾 岳荒尾","PF","13:14",0,0,1,"0.0%",0,0,"-",0,2,"0.0%",2,0,2,1,0,1,0,0,4,1,0,1,"3001","滋賀"
"841",31,"〇","ガニ・ラワルラワル","PF/C","30:14",16,8,22,"36.4%",0,0,"-",0,0,"-",2,11,13,3,3,1,3,1,4,4,2,19,"3001","滋賀"
"842",32,"〇","狩野 祐介狩野","SG","30:39",26,10,16,"62.5%",5,11,"45.5%",1,1,"100.0%",0,0,0,3,1,1,0,1,0,2,0,23,"3001","滋賀"
"843",35,"〇","伊藤 大司伊藤","PG","21:39",4,1,3,"33.3%",1,2,"50.0%",1,2,"50.0%",0,1,1,4,0,1,0,0,1,1,0,7,"3001","滋賀"
"844",40,"〇","ディオール・フィッシャーフィッシャー","PF/C","36:32",15,6,8,"75.0%",1,1,"100.0%",2,2,"100.0%",3,13,16,2,4,1,0,0,4,2,0,28,"3001","滋賀"
"845",45,"","鹿野 洵生鹿野","SF","19:41",5,2,5,"40.0%",0,3,"0.0%",1,1,"100.0%",1,1,2,0,1,0,0,0,1,2,0,3,"3001","滋賀"
"846",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,0,0,0,0,0,0,0,3,"3001","滋賀"
"847",NA,"","合計","","200:00",75,31,69,"44.9%",8,26,"30.8%",5,8,"62.5%",12,31,43,25,15,6,5,3,17,13,2,98,"3001","滋賀"
"848",2,"","山口 祐希山口","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3001","新潟"
"849",3,"〇","柏木 真介柏木","PG","25:01",3,1,4,"25.0%",1,3,"33.3%",0,0,"-",0,0,0,2,2,0,0,0,1,2,0,0,"3001","新潟"
"850",7,"〇","五十嵐 圭五十嵐","PG","34:12",22,7,16,"43.8%",4,11,"36.4%",4,5,"80.0%",0,5,5,5,2,2,0,1,3,4,0,22,"3001","新潟"
"851",11,"","鵜澤 潤鵜澤","PF","04:24",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3001","新潟"
"852",14,"","石井 峻平石井","SG/SF","01:12",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3001","新潟"
"853",16,"〇","渡辺 竜之佑渡辺","PG/SG","23:29",4,2,3,"66.7%",0,0,"-",0,0,"-",5,4,9,2,2,2,0,1,2,0,0,14,"3001","新潟"
"854",18,"","森井 健太森井","PG","16:28",0,0,4,"0.0%",0,2,"0.0%",0,0,"-",0,2,2,2,1,2,0,1,1,0,0,1,"3001","新潟"
"855",22,"","上江田 勇樹上江田","SG/SF","04:01",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,-2,"3001","新潟"
"856",32,"","池田 雄一池田","SF","15:37",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,1,0,0,0,0,3,1,0,1,"3001","新潟"
"857",34,"〇","ラモント・ハミルトンハミルトン","PF/C","37:56",23,8,15,"53.3%",2,4,"50.0%",5,6,"83.3%",1,8,9,2,1,0,2,0,2,5,0,27,"3001","新潟"
"858",54,"〇","ダバンテ・ガードナーガードナー","C","37:40",19,6,22,"27.3%",0,3,"0.0%",7,7,"100.0%",0,4,4,0,1,1,1,2,2,5,1,8,"3001","新潟"
"859",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,3,5,0,2,0,0,0,0,0,0,3,"3001","新潟"
"860",NA,"","合計","","200:00",71,24,66,"36.4%",7,25,"28.0%",16,18,"88.9%",8,27,35,14,12,7,3,5,14,17,1,74,"3001","新潟"
"861",2,"","山口 祐希山口","PG","04:12",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,1,1,0,0,0,1,0,0,0,"3012","新潟"
"862",3,"〇","柏木 真介柏木","PG","24:41",7,3,8,"37.5%",1,3,"33.3%",0,0,"-",2,2,4,4,2,4,0,1,1,4,0,12,"3012","新潟"
"863",7,"〇","五十嵐 圭五十嵐","PG","31:02",13,3,9,"33.3%",2,8,"25.0%",5,6,"83.3%",0,1,1,5,2,0,0,0,4,3,0,10,"3012","新潟"
"864",11,"","鵜澤 潤鵜澤","PF","11:18",5,2,3,"66.7%",0,1,"0.0%",1,1,"100.0%",1,1,2,0,0,0,0,0,3,1,0,6,"3012","新潟"
"865",14,"","石井 峻平石井","SG/SF","02:18",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3012","新潟"
"866",16,"〇","渡辺 竜之佑渡辺","PG/SG","19:30",8,4,9,"44.4%",0,0,"-",0,0,"-",4,3,7,3,1,1,1,1,3,0,0,14,"3012","新潟"
"867",18,"","森井 健太森井","PG","19:41",6,0,5,"0.0%",0,2,"0.0%",6,6,"100.0%",1,1,2,3,1,2,0,0,3,5,0,7,"3012","新潟"
"868",22,"","上江田 勇樹上江田","SG/SF","11:36",2,1,6,"16.7%",0,2,"0.0%",0,0,"-",3,0,3,0,0,0,0,0,1,3,0,0,"3012","新潟"
"869",32,"","池田 雄一池田","SF","13:14",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",2,1,3,0,2,0,0,0,0,0,0,0,"3012","新潟"
"870",34,"〇","ラモント・ハミルトンハミルトン","PF/C","30:27",14,6,9,"66.7%",0,0,"-",2,6,"33.3%",1,9,10,1,4,2,3,0,5,4,3,19,"3012","新潟"
"871",54,"〇","ダバンテ・ガードナーガードナー","C","32:01",29,8,13,"61.5%",1,3,"33.3%",12,16,"75.0%",4,6,10,0,1,2,1,0,4,12,1,32,"3012","新潟"
"872",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,2,0,0,0,0,0,0,-1,"3012","新潟"
"873",NA,"","合計","","200:00",84,27,63,"42.9%",4,20,"20.0%",26,35,"74.3%",18,25,43,17,16,11,5,2,25,32,4,99,"3012","新潟"
"874",7,"","野本 建吾野本","SF/PF","03:50",3,1,1,"100.0%",0,0,"-",1,2,"50.0%",0,0,0,0,1,0,0,0,2,1,0,1,"3012","秋田"
"875",8,"","下山 大地下山","SG","20:58",10,4,8,"50.0%",2,5,"40.0%",0,0,"-",0,0,0,1,0,0,0,0,2,0,0,7,"3012","秋田"
"876",9,"","白濱 僚祐白濱","SF","13:32",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",0,1,1,2,0,0,0,0,1,0,0,4,"3012","秋田"
"877",13,"〇","成田 正弘成田","PG","13:38",0,0,3,"0.0%",0,1,"0.0%",0,0,"-",1,2,3,2,1,0,0,0,3,0,0,1,"3012","秋田"
"878",15,"","下山 貴裕下山","PF","06:10",2,1,2,"50.0%",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,2,0,0,3,"3012","秋田"
"879",17,"〇","中山 拓哉中山","PG/SG","35:18",13,3,8,"37.5%",0,0,"-",7,12,"58.3%",3,3,6,5,4,3,0,2,3,7,0,13,"3012","秋田"
"880",24,"","保岡 龍斗保岡","SG","08:40",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,2,0,0,-2,"3012","秋田"
"881",33,"","俊野 達彦俊野","PG/SG","10:36",0,0,2,"0.0%",0,0,"-",0,0,"-",0,0,0,1,3,1,0,0,3,0,0,-3,"3012","秋田"
"882",34,"〇","小野寺 祥太小野寺","PG","25:52",2,1,5,"20.0%",0,0,"-",0,0,"-",0,0,0,5,2,0,0,2,2,3,0,1,"3012","秋田"
"883",40,"〇","ジャスティン・キーナンキーナン","PF/C","24:31",28,9,18,"50.0%",0,3,"0.0%",10,13,"76.9%",4,6,10,0,2,1,0,1,3,11,2,25,"3012","秋田"
"884",43,"〇","カディーム・コールビーコールビー","PF/C","24:24",5,2,5,"40.0%",0,0,"-",1,2,"50.0%",4,4,8,2,3,0,2,0,4,1,0,10,"3012","秋田"
"885",55,"","谷口 大智谷口","PF/C","12:31",9,3,6,"50.0%",3,6,"50.0%",0,0,"-",1,4,5,0,1,1,0,0,5,1,0,11,"3012","秋田"
"886",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,1,5,0,1,0,0,0,0,0,0,4,"3012","秋田"
"887",NA,"","合計","","200:00",74,25,62,"40.3%",5,17,"29.4%",19,29,"65.5%",17,23,40,18,18,6,2,5,32,24,2,75,"3012","秋田"
"888",2,"","山口 祐希山口","PG","03:06",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3013","新潟"
"889",3,"〇","柏木 真介柏木","PG","30:44",5,1,6,"16.7%",1,5,"20.0%",2,2,"100.0%",0,2,2,2,5,1,0,1,3,3,0,0,"3013","新潟"
"890",7,"〇","五十嵐 圭五十嵐","PG","27:00",11,3,7,"42.9%",1,4,"25.0%",4,5,"80.0%",1,1,2,6,2,0,0,0,3,4,0,12,"3013","新潟"
"891",11,"","鵜澤 潤鵜澤","PF","05:55",0,0,3,"0.0%",0,1,"0.0%",0,0,"-",0,2,2,1,0,0,0,0,1,0,0,0,"3013","新潟"
"892",14,"","石井 峻平石井","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3013","新潟"
"893",16,"〇","渡辺 竜之佑渡辺","PG/SG","20:26",6,3,3,"100.0%",0,0,"-",0,0,"-",0,3,3,1,1,0,0,0,1,1,0,9,"3013","新潟"
"894",18,"","森井 健太森井","PG","19:10",2,1,5,"20.0%",0,2,"0.0%",0,0,"-",1,1,2,6,1,1,0,2,3,0,0,6,"3013","新潟"
"895",22,"","上江田 勇樹上江田","SG/SF","09:23",6,2,5,"40.0%",0,1,"0.0%",2,2,"100.0%",0,0,0,0,0,0,0,0,3,1,0,3,"3013","新潟"
"896",32,"","池田 雄一池田","SF","16:04",16,5,6,"83.3%",5,6,"83.3%",1,1,"100.0%",0,1,1,2,0,2,0,0,0,1,0,20,"3013","新潟"
"897",34,"〇","ラモント・ハミルトンハミルトン","PF/C","33:49",25,8,9,"88.9%",1,2,"50.0%",8,12,"66.7%",0,10,10,4,2,1,3,0,4,9,1,36,"3013","新潟"
"898",54,"〇","ダバンテ・ガードナーガードナー","C","34:23",33,11,15,"73.3%",0,2,"0.0%",11,14,"78.6%",3,4,7,7,4,2,0,0,4,11,0,38,"3013","新潟"
"899",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,1,4,0,1,0,0,0,0,0,0,3,"3013","新潟"
"900",NA,"","合計","","200:00",104,34,59,"57.6%",8,23,"34.8%",28,36,"77.8%",8,25,33,29,16,7,3,3,23,30,1,127,"3013","新潟"
"901",7,"〇","野本 建吾野本","SF/PF","16:56",7,3,5,"60.0%",0,0,"-",1,1,"100.0%",0,0,0,4,1,4,0,0,4,2,0,12,"3013","秋田"
"902",8,"","下山 大地下山","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3013","秋田"
"903",9,"","白濱 僚祐白濱","SF","25:19",11,3,7,"42.9%",0,2,"0.0%",5,5,"100.0%",0,1,1,2,0,2,1,0,5,4,0,13,"3013","秋田"
"904",13,"","成田 正弘成田","PG","16:00",10,1,4,"25.0%",1,4,"25.0%",7,8,"87.5%",0,2,2,0,2,1,0,0,1,3,0,7,"3013","秋田"
"905",15,"","下山 貴裕下山","PF","09:33",2,1,1,"100.0%",0,0,"-",0,0,"-",0,1,1,0,1,0,0,0,3,0,0,2,"3013","秋田"
"906",17,"〇","中山 拓哉中山","PG/SG","33:15",10,2,8,"25.0%",2,4,"50.0%",4,4,"100.0%",3,3,6,6,2,1,0,0,1,3,0,15,"3013","秋田"
"907",24,"〇","保岡 龍斗保岡","SG","03:51",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,2,0,0,0,"3013","秋田"
"908",28,"","ニカ・ウィリアムスウィリアムス","C","23:37",13,5,11,"45.5%",0,0,"-",3,4,"75.0%",4,4,8,2,4,0,0,1,4,6,0,12,"3013","秋田"
"909",33,"","俊野 達彦俊野","PG/SG","08:45",0,0,5,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,1,0,1,1,0,0,-4,"3013","秋田"
"910",34,"〇","小野寺 祥太小野寺","PG","32:50",9,3,7,"42.9%",1,2,"50.0%",2,2,"100.0%",0,1,1,3,2,0,0,0,1,2,0,7,"3013","秋田"
"911",43,"〇","カディーム・コールビーコールビー","PF/C","15:51",14,5,8,"62.5%",0,0,"-",4,4,"100.0%",4,5,9,1,0,2,2,1,5,3,1,25,"3013","秋田"
"912",55,"","谷口 大智谷口","PF/C","14:03",16,6,10,"60.0%",4,8,"50.0%",0,0,"-",1,0,1,0,0,0,0,0,3,0,0,13,"3013","秋田"
"913",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,1,0,0,2,"3013","秋田"
"914",NA,"","合計","","200:00",92,29,67,"43.3%",8,21,"38.1%",26,28,"92.9%",13,19,32,18,12,11,3,3,31,23,1,104,"3013","秋田"
"915",2,"","山口 祐希山口","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3027","新潟"
"916",3,"〇","柏木 真介柏木","PG","28:50",0,0,4,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,4,0,0,0,0,2,0,0,1,"3027","新潟"
"917",7,"〇","五十嵐 圭五十嵐","PG","29:04",13,4,10,"40.0%",3,6,"50.0%",2,2,"100.0%",0,2,2,6,3,1,0,0,0,1,0,13,"3027","新潟"
"918",11,"","鵜澤 潤鵜澤","PF","14:37",5,2,3,"66.7%",1,2,"50.0%",0,0,"-",1,3,4,0,0,0,0,0,1,1,0,8,"3027","新潟"
"919",14,"","石井 峻平石井","SG/SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3027","新潟"
"920",16,"〇","渡辺 竜之佑渡辺","PG/SG","18:19",7,3,8,"37.5%",0,1,"0.0%",1,2,"50.0%",2,6,8,0,0,0,0,2,0,2,0,9,"3027","新潟"
"921",18,"","森井 健太森井","PG","18:36",4,1,4,"25.0%",0,1,"0.0%",2,2,"100.0%",0,0,0,0,0,1,0,1,3,2,0,2,"3027","新潟"
"922",22,"","上江田 勇樹上江田","SG/SF","13:49",0,0,4,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,0,1,1,0,0,0,0,0,-3,"3027","新潟"
"923",32,"","池田 雄一池田","SF","11:22",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,0,0,2,0,0,0,1,0,1,"3027","新潟"
"924",34,"〇","ラモント・ハミルトンハミルトン","PF/C","31:38",14,6,17,"35.3%",1,4,"25.0%",1,2,"50.0%",2,8,10,0,2,0,1,0,0,3,2,11,"3027","新潟"
"925",54,"〇","ダバンテ・ガードナーガードナー","C","33:45",18,8,15,"53.3%",1,3,"33.3%",1,2,"50.0%",3,6,9,6,0,2,0,1,2,2,0,27,"3027","新潟"
"926",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,2,5,0,1,0,0,0,0,0,0,4,"3027","新潟"
"927",NA,"","合計","","200:00",61,24,67,"35.8%",6,22,"27.3%",7,10,"70.0%",11,30,41,16,7,7,1,4,8,12,2,73,"3027","新潟"
"928",2,"〇","ロバート・ドジャードジャー","PF","35:30",15,6,16,"37.5%",1,8,"12.5%",2,2,"100.0%",2,11,13,2,2,0,2,0,2,3,1,20,"3027","三遠"
"929",4,"〇","寺園 脩斗寺園","PG","06:41",2,0,0,"-",0,0,"-",2,2,"100.0%",0,0,0,1,0,0,0,0,0,1,0,3,"3027","三遠"
"930",5,"","川嶋 勇人川嶋","SG","26:36",4,2,9,"22.2%",0,3,"0.0%",0,0,"-",2,3,5,2,0,1,1,0,2,0,0,6,"3027","三遠"
"931",6,"〇","長谷川 智伸長谷川","SG/SF","22:09",0,0,4,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,0,2,1,0,0,0,0,0,-4,"3027","三遠"
"932",7,"","渡邊 翔太渡邊","PG","16:27",6,3,6,"50.0%",0,2,"0.0%",0,0,"-",0,0,0,0,1,1,0,0,2,0,0,3,"3027","三遠"
"933",8,"","太田 敦也太田","C","12:41",6,3,3,"100.0%",0,0,"-",0,0,"-",0,3,3,0,1,0,0,0,2,2,0,8,"3027","三遠"
"934",11,"","岡田 慎吾岡田","SG","14:56",1,0,3,"0.0%",0,1,"0.0%",1,2,"50.0%",0,1,1,4,1,0,0,0,0,1,0,1,"3027","三遠"
"935",12,"","ダシルバ　ヒサシダシルバ","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3027","三遠"
"936",21,"","菅野 翔太菅野","SF","07:09",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3027","三遠"
"937",45,"〇","ウィリアム・マクドナルドマクドナルド","C","31:49",9,4,14,"28.6%",0,0,"-",1,1,"100.0%",2,5,7,2,4,1,1,1,3,1,0,6,"3027","三遠"
"938",73,"〇","田渡 修人田渡","SG","26:02",5,2,4,"50.0%",1,3,"33.3%",0,0,"-",0,4,4,2,1,1,0,0,0,0,0,9,"3027","三遠"
"939",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,5,8,0,1,0,0,0,0,0,0,7,"3027","三遠"
"940",NA,"","合計","","200:00",48,20,59,"33.9%",2,19,"10.5%",6,7,"85.7%",9,33,42,13,13,5,4,1,12,8,1,59,"3027","三遠"
"941",0,"〇","レオ・ライオンズライオンズ","PF","33:39",20,6,17,"35.3%",1,4,"25.0%",7,10,"70.0%",5,13,18,5,2,1,0,0,3,5,1,28,"2994","富山"
"942",6,"〇","船生 誠也船生","SF","26:58",5,2,6,"33.3%",1,2,"50.0%",0,0,"-",3,5,8,3,0,1,1,2,4,0,0,14,"2994","富山"
"943",7,"","阿部 友和阿部","PG","14:56",11,4,6,"66.7%",2,3,"66.7%",1,1,"100.0%",0,0,0,3,1,1,0,0,1,1,0,12,"2994","富山"
"944",8,"","山田 大治山田","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2994","富山"
"945",9,"","水戸 健史水戸","SG","20:40",5,2,5,"40.0%",1,2,"50.0%",0,0,"-",0,2,2,4,0,1,0,0,2,0,0,9,"2994","富山"
"946",11,"〇","宇都 直輝宇都","PG","25:04",10,3,8,"37.5%",0,0,"-",4,4,"100.0%",0,2,2,4,0,0,0,1,1,3,0,11,"2994","富山"
"947",13,"","比留木 謙司比留木","PF","10:29",0,0,0,"-",0,0,"-",0,0,"-",0,2,2,0,2,1,0,0,1,1,0,1,"2994","富山"
"948",24,"〇","大塚 裕土大塚","SG/SF","30:26",4,2,11,"18.2%",0,6,"0.0%",0,0,"-",1,0,1,1,1,0,0,0,1,0,0,-4,"2994","富山"
"949",25,"","葛原 大智葛原","SG","01:56",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,1,0,1,"2994","富山"
"950",31,"","青野 文彦青野","C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2994","富山"
"951",34,"〇","ジョシュア・スミススミス","C","35:52",39,17,19,"89.5%",0,0,"-",5,6,"83.3%",6,5,11,1,1,0,2,0,2,5,5,49,"2994","富山"
"952",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,2,0,0,0,0,0,0,0,"2994","富山"
"953",NA,"","合計","","200:00",94,36,72,"50.0%",5,17,"29.4%",17,21,"81.0%",16,31,47,21,9,5,3,3,15,16,6,121,"2994","富山"
"954",0,"〇","細谷 将司細谷","PG","23:34",11,4,8,"50.0%",3,6,"50.0%",0,0,"-",1,0,1,1,2,0,0,0,0,1,0,7,"2994","横浜"
"955",1,"〇","川村 卓也川村","SG","29:34",23,8,16,"50.0%",4,9,"44.4%",3,4,"75.0%",1,3,4,5,1,2,0,1,0,4,0,24,"2994","横浜"
