"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"635",8,"〇","月野 雅人月野","PG","35:03",11,4,8,"50.0%",2,5,"40.0%",1,2,"50.0%",0,3,3,6,1,0,0,0,2,1,0,14,"3614","仙台"
"636",10,"","菅澤 紀行菅澤","PF","11:14",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,1,1,0,0,0,2,0,0,-2,"3614","仙台"
"637",11,"〇","白戸 大聖白戸","SG","22:10",3,1,5,"20.0%",1,1,"100.0%",0,0,"-",2,1,3,3,0,1,0,0,3,0,0,6,"3614","仙台"
"638",22,"","宮本 滉希宮本","PF","01:12",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"3614","仙台"
"639",32,"","安部 潤安部","PG/SG","19:09",3,1,4,"25.0%",1,3,"33.3%",0,0,"-",0,0,0,0,1,0,0,0,3,1,0,-1,"3614","仙台"
"640",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,0,4,0,0,0,0,0,0,0,0,4,"3614","仙台"
"641",NA,"","合計","","200:00",74,30,64,"46.9%",4,13,"30.8%",10,17,"58.8%",14,21,35,22,8,6,3,2,16,18,1,91,"3614","仙台"
"642",0,"〇","楯 昌宗楯","PG","26:28",17,6,13,"46.2%",2,5,"40.0%",3,3,"100.0%",0,2,2,0,2,1,0,0,4,2,0,11,"3639","愛媛"
"643",2,"","堤 啓士朗堤","PG","12:06",5,2,4,"50.0%",1,2,"50.0%",0,0,"-",0,0,0,3,0,0,0,0,1,0,0,6,"3639","愛媛"
"644",3,"","コーリー・ジョンソンジョンソン","PF","36:47",22,9,16,"56.3%",0,3,"0.0%",4,4,"100.0%",4,9,13,3,1,1,0,0,2,4,1,31,"3639","愛媛"
"645",8,"","加藤 悠三加藤","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3639","愛媛"
"646",9,"〇","矢代 雪次郎矢代","PG/SG","10:12",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,1,0,0,0,1,1,0,0,-1,"3639","愛媛"
"647",10,"〇","アンドリュー・フィッツジェラルドフィッツジェラルド","PF","26:41",13,5,15,"33.3%",0,0,"-",3,4,"75.0%",2,4,6,2,2,1,1,2,4,5,0,10,"3639","愛媛"
"648",12,"","藤田 浩司藤田","SF","03:58",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,"3639","愛媛"
"649",13,"","小原 良公小原","PG/SG","09:29",4,1,1,"100.0%",0,0,"-",2,2,"100.0%",0,1,1,1,1,0,0,0,2,1,0,5,"3639","愛媛"
"650",16,"〇","笠原 太志笠原","SF/PF","33:37",7,3,4,"75.0%",0,1,"0.0%",1,1,"100.0%",0,1,1,7,3,2,2,0,3,1,0,15,"3639","愛媛"
"651",31,"〇","岡本 将大岡本","PG","25:41",8,3,6,"50.0%",2,5,"40.0%",0,2,"0.0%",0,3,3,4,1,1,0,0,1,4,0,10,"3639","愛媛"
"652",32,"","高畠 佳介高畠","SG","15:01",5,2,5,"40.0%",1,4,"25.0%",0,0,"-",0,1,1,2,3,2,0,0,5,1,0,4,"3639","愛媛"
"653",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,0,0,0,0,1,0,0,3,"3639","愛媛"
"654",NA,"","合計","","200:00",81,31,66,"47.0%",6,21,"28.6%",13,16,"81.3%",7,23,30,23,13,8,3,3,25,18,1,94,"3639","愛媛"
"655",1,"〇","タイラー・ハリスハリス","PF","29:21",30,12,19,"63.2%",1,1,"100.0%",5,6,"83.3%",3,4,7,0,3,0,1,1,4,4,1,27,"3639","仙台"
"656",5,"〇","ダニエル・ミラーミラー","C","35:00",11,3,5,"60.0%",0,0,"-",5,5,"100.0%",7,7,14,1,2,1,2,0,0,5,0,25,"3639","仙台"
"657",6,"","新号 健新号","PG","21:27",5,2,4,"50.0%",0,2,"0.0%",1,2,"50.0%",1,3,4,7,3,2,0,0,3,2,0,12,"3639","仙台"
"658",7,"〇","澤邉 圭太澤邉","SG","14:39",9,3,8,"37.5%",0,3,"0.0%",3,3,"100.0%",0,3,3,0,1,1,0,1,0,3,0,7,"3639","仙台"
"659",8,"〇","月野 雅人月野","PG","26:50",9,3,7,"42.9%",1,3,"33.3%",2,3,"66.7%",0,4,4,5,2,1,0,0,4,1,0,12,"3639","仙台"
"660",10,"","菅澤 紀行菅澤","PF","15:07",2,1,3,"33.3%",0,2,"0.0%",0,0,"-",0,1,1,2,0,0,0,0,3,0,0,3,"3639","仙台"
"661",11,"〇","白戸 大聖白戸","SG","28:12",14,4,13,"30.8%",1,5,"20.0%",5,7,"71.4%",2,0,2,1,3,1,0,1,2,5,0,4,"3639","仙台"
"662",22,"","宮本 滉希宮本","PF","04:15",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,1,0,0,0,0,1,0,0,0,"3639","仙台"
"663",32,"","安部 潤安部","PG/SG","25:09",9,3,6,"50.0%",3,5,"60.0%",0,1,"0.0%",0,1,1,2,1,0,0,0,1,3,0,7,"3639","仙台"
"664",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,5,5,0,2,0,0,0,0,0,0,3,"3639","仙台"
"665",NA,"","合計","","200:00",89,31,66,"47.0%",6,21,"28.6%",21,27,"77.8%",13,28,41,19,17,6,3,3,18,23,1,100,"3639","仙台"
"666",0,"〇","楯 昌宗楯","PG","20:19",12,5,9,"55.6%",1,2,"50.0%",1,1,"100.0%",2,1,3,1,1,1,0,0,1,1,0,12,"3640","愛媛"
"667",2,"","堤 啓士朗堤","PG","08:16",2,1,2,"50.0%",0,0,"-",0,0,"-",0,0,0,1,0,0,0,0,2,0,0,2,"3640","愛媛"
"668",3,"","コーリー・ジョンソンジョンソン","PF","32:19",17,5,11,"45.5%",3,8,"37.5%",4,6,"66.7%",3,7,10,1,5,0,0,0,3,5,0,15,"3640","愛媛"
"669",8,"","加藤 悠三加藤","SG","04:05",0,0,2,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,-2,"3640","愛媛"
"670",9,"〇","矢代 雪次郎矢代","PG/SG","14:03",2,1,4,"25.0%",0,2,"0.0%",0,0,"-",1,2,3,2,0,0,0,1,4,1,0,4,"3640","愛媛"
"671",10,"〇","アンドリュー・フィッツジェラルドフィッツジェラルド","PF","32:46",20,9,16,"56.3%",0,0,"-",2,4,"50.0%",1,1,2,1,0,0,1,0,2,4,0,15,"3640","愛媛"
"672",12,"","藤田 浩司藤田","SF","04:37",2,1,1,"100.0%",0,0,"-",0,0,"-",0,0,0,1,0,0,0,0,0,0,0,3,"3640","愛媛"
"673",13,"","小原 良公小原","PG/SG","09:53",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,1,0,0,2,0,0,-1,"3640","愛媛"
"674",16,"〇","笠原 太志笠原","SF/PF","32:02",7,1,7,"14.3%",0,2,"0.0%",5,5,"100.0%",2,2,4,2,2,1,0,0,3,4,0,6,"3640","愛媛"
"675",31,"〇","岡本 将大岡本","PG","21:49",2,0,3,"0.0%",0,2,"0.0%",2,3,"66.7%",1,2,3,5,2,0,0,1,1,1,0,4,"3640","愛媛"
"676",32,"","高畠 佳介高畠","SG","19:51",10,2,3,"66.7%",2,2,"100.0%",4,5,"80.0%",0,6,6,3,1,1,1,0,2,4,0,18,"3640","愛媛"
"677",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,0,2,0,0,0,0,0,0,0,0,2,"3640","愛媛"
"678",NA,"","合計","","200:00",74,25,60,"41.7%",6,19,"31.6%",18,24,"75.0%",12,21,33,17,11,4,2,2,21,20,0,78,"3640","愛媛"
"679",1,"〇","タイラー・ハリスハリス","PF","16:03",13,4,6,"66.7%",0,0,"-",5,6,"83.3%",2,4,6,2,0,2,0,0,5,5,0,20,"3640","仙台"
"680",5,"〇","ダニエル・ミラーミラー","C","32:52",17,8,11,"72.7%",0,0,"-",1,1,"100.0%",3,7,10,2,0,0,1,0,1,3,1,27,"3640","仙台"
"681",6,"","新号 健新号","PG","22:27",10,3,5,"60.0%",2,4,"50.0%",2,2,"100.0%",1,2,3,6,2,0,0,0,3,1,0,15,"3640","仙台"
"682",7,"〇","澤邉 圭太澤邉","SG","22:33",9,2,7,"28.6%",1,4,"25.0%",4,4,"100.0%",0,3,3,4,1,1,0,0,3,2,0,11,"3640","仙台"
"683",8,"〇","月野 雅人月野","PG","29:26",20,8,10,"80.0%",3,4,"75.0%",1,1,"100.0%",0,0,0,5,1,0,1,0,0,3,0,23,"3640","仙台"
"684",10,"","菅澤 紀行菅澤","PF","18:38",1,0,2,"0.0%",0,2,"0.0%",1,2,"50.0%",0,4,4,1,1,1,0,0,3,3,0,3,"3640","仙台"
"685",11,"〇","白戸 大聖白戸","SG","31:25",20,6,11,"54.5%",3,4,"75.0%",5,6,"83.3%",0,1,1,3,1,0,0,0,1,4,0,17,"3640","仙台"
"686",22,"","宮本 滉希宮本","PF","12:27",2,1,2,"50.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,1,1,0,0,2,"3640","仙台"
"687",32,"","安部 潤安部","PG/SG","14:09",5,2,6,"33.3%",1,3,"33.3%",0,0,"-",0,0,0,0,0,0,0,1,3,0,0,1,"3640","仙台"
"688",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,5,5,0,1,0,0,0,0,0,0,4,"3640","仙台"
"689",NA,"","合計","","200:00",97,34,60,"56.7%",10,21,"47.6%",19,22,"86.4%",6,27,33,23,7,4,2,2,20,21,1,123,"3640","仙台"
"690",5,"〇","ダニエル・ミラーミラー","C","38:19",18,7,12,"58.3%",0,0,"-",4,4,"100.0%",3,7,10,4,2,0,1,0,2,3,2,26,"3643","仙台"
"691",6,"","新号 健新号","PG","17:41",2,1,5,"20.0%",0,2,"0.0%",0,0,"-",1,4,5,5,2,0,0,1,1,0,0,6,"3643","仙台"
"692",7,"〇","澤邉 圭太澤邉","SG","14:37",4,0,2,"0.0%",0,1,"0.0%",4,6,"66.7%",2,1,3,2,1,0,0,0,2,4,0,4,"3643","仙台"
"693",8,"〇","月野 雅人月野","PG","30:03",0,0,6,"0.0%",0,4,"0.0%",0,0,"-",0,6,6,6,1,0,0,0,2,0,0,5,"3643","仙台"
"694",10,"","菅澤 紀行菅澤","PF","13:48",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",1,2,3,2,1,0,0,0,2,1,0,2,"3643","仙台"
"695",11,"〇","白戸 大聖白戸","SG","24:18",15,5,9,"55.6%",3,4,"75.0%",2,3,"66.7%",1,2,3,2,2,0,0,0,3,3,0,13,"3643","仙台"
"696",12,"","泉 秀岳泉","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3643","仙台"
"697",22,"","宮本 滉希宮本","PF","01:41",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,1,0,0,0,0,0,"3643","仙台"
"698",32,"","安部 潤安部","PG/SG","22:41",14,4,6,"66.7%",4,6,"66.7%",2,2,"100.0%",0,1,1,1,1,0,0,0,0,1,0,13,"3643","仙台"
"699",33,"〇","ジェロウム・ティルマンティルマン","PF","36:52",19,8,15,"53.3%",3,8,"37.5%",0,0,"-",0,8,8,1,2,2,1,0,2,3,0,22,"3643","仙台"
"700",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,1,0,0,0,0,0,0,1,"3643","仙台"
"701",NA,"","合計","","200:00",72,25,58,"43.1%",10,26,"38.5%",12,15,"80.0%",9,32,41,23,13,2,3,1,14,15,2,92,"3643","仙台"
"702",2,"〇","ゲイリー・ハミルトンハミルトン","C","38:56",10,5,11,"45.5%",0,0,"-",0,2,"0.0%",1,10,11,11,3,5,1,0,1,3,1,27,"3643","奈良"
"703",3,"〇","前村 雄大前村","PG/SG","21:28",9,4,5,"80.0%",1,2,"50.0%",0,0,"-",1,1,2,3,0,1,0,0,0,0,0,14,"3643","奈良"
"704",4,"〇","ジェフリー・パーマーパーマー","PF","35:04",9,3,10,"30.0%",1,6,"16.7%",2,2,"100.0%",0,5,5,3,1,0,0,0,3,2,0,9,"3643","奈良"
"705",5,"","仁平 拓海仁平","SF/PF","01:04",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3643","奈良"
"706",10,"","種市 幸祐種市","SG/SF","17:16",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,1,0,0,0,1,1,0,0,0,"3643","奈良"
"707",13,"〇","小松 秀平小松","SG","18:54",10,3,8,"37.5%",3,7,"42.9%",1,2,"50.0%",0,2,2,0,1,1,0,0,4,1,0,6,"3643","奈良"
"708",23,"","横江 豊横江","PG","18:32",3,0,6,"0.0%",0,1,"0.0%",3,4,"75.0%",0,0,0,2,1,1,0,0,0,3,0,-2,"3643","奈良"
"709",24,"","本多 純平本多","SF","29:39",22,10,16,"62.5%",1,1,"100.0%",1,2,"50.0%",1,1,2,1,0,2,0,1,2,2,0,20,"3643","奈良"
"710",26,"","松本 健児リオン松本","PG/SG","03:50",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,1,1,1,0,-1,"3643","奈良"
"711",27,"〇","石塚 裕也石塚","SF/PF","15:17",2,1,4,"25.0%",0,0,"-",0,0,"-",1,2,3,1,0,0,0,0,3,1,0,3,"3643","奈良"
"712",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,1,0,0,0,0,0,0,2,"3643","奈良"
"713",NA,"","合計","","200:00",65,26,63,"41.3%",6,18,"33.3%",7,12,"58.3%",6,23,29,22,7,10,1,3,15,13,1,78,"3643","奈良"
"714",1,"〇","タイラー・ハリスハリス","PF","38:46",32,14,27,"51.9%",0,3,"0.0%",4,5,"80.0%",8,9,17,2,4,2,0,3,3,5,3,35,"3644","仙台"
"715",6,"","新号 健新号","PG","19:22",5,2,3,"66.7%",1,1,"100.0%",0,0,"-",0,2,2,5,0,4,0,0,1,0,0,15,"3644","仙台"
"716",7,"〇","澤邉 圭太澤邉","SG","34:02",21,8,11,"72.7%",1,3,"33.3%",4,5,"80.0%",0,4,4,10,1,5,1,0,0,3,0,36,"3644","仙台"
"717",8,"〇","月野 雅人月野","PG","19:14",2,1,7,"14.3%",0,4,"0.0%",0,0,"-",1,1,2,0,0,0,0,0,1,0,0,-2,"3644","仙台"
"718",10,"","菅澤 紀行菅澤","PF","08:22",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,-1,"3644","仙台"
"719",11,"〇","白戸 大聖白戸","SG","23:48",3,1,3,"33.3%",0,1,"0.0%",1,2,"50.0%",1,0,1,2,1,1,1,0,1,3,0,4,"3644","仙台"
"720",12,"","泉 秀岳泉","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3644","仙台"
"721",22,"","宮本 滉希宮本","PF","08:56",3,1,2,"50.0%",0,0,"-",1,2,"50.0%",0,0,0,1,0,0,0,0,4,1,0,2,"3644","仙台"
"722",32,"","安部 潤安部","PG/SG","15:12",4,2,7,"28.6%",0,2,"0.0%",0,0,"-",0,0,0,1,1,0,0,1,2,0,0,-1,"3644","仙台"
"723",33,"〇","ジェロウム・ティルマンティルマン","PF","32:18",16,6,12,"50.0%",2,5,"40.0%",2,3,"66.7%",4,7,11,1,1,2,0,0,1,1,0,22,"3644","仙台"
"724",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,0,3,0,0,0,0,0,0,0,0,3,"3644","仙台"
"725",NA,"","合計","","200:00",86,35,73,"47.9%",4,20,"20.0%",12,17,"70.6%",17,23,40,22,8,14,2,4,14,13,3,113,"3644","仙台"
"726",2,"〇","ゲイリー・ハミルトンハミルトン","C","32:39",8,4,10,"40.0%",0,0,"-",0,0,"-",5,11,16,7,6,0,1,1,1,0,0,20,"3644","奈良"
"727",3,"〇","前村 雄大前村","PG/SG","24:28",2,1,6,"16.7%",0,3,"0.0%",0,0,"-",0,1,1,0,3,0,0,1,1,1,0,-5,"3644","奈良"
"728",4,"〇","ジェフリー・パーマーパーマー","PF","37:06",21,6,10,"60.0%",2,4,"50.0%",7,10,"70.0%",0,4,4,5,3,3,2,0,1,8,0,25,"3644","奈良"
"729",5,"","仁平 拓海仁平","SF/PF","04:53",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,1,1,0,0,"3644","奈良"
"730",10,"","種市 幸祐種市","SG/SF","17:24",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,-1,"3644","奈良"
"731",13,"〇","小松 秀平小松","SG","23:16",5,2,6,"33.3%",1,4,"25.0%",0,0,"-",0,0,0,0,1,2,0,0,2,3,0,2,"3644","奈良"
"732",23,"","横江 豊横江","PG","11:47",8,4,4,"100.0%",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,2,0,0,7,"3644","奈良"
"733",24,"〇","本多 純平本多","SF","21:18",7,3,7,"42.9%",1,3,"33.3%",0,0,"-",1,1,2,3,3,0,0,0,4,0,0,5,"3644","奈良"
"734",26,"","松本 健児リオン松本","PG/SG","16:00",5,2,4,"50.0%",1,2,"50.0%",0,2,"0.0%",0,3,3,1,2,1,0,0,0,1,0,4,"3644","奈良"
"735",27,"","石塚 裕也石塚","SF/PF","11:09",4,2,2,"100.0%",0,0,"-",0,0,"-",1,2,3,0,0,0,1,0,1,0,0,8,"3644","奈良"
"736",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,1,0,0,1,"3644","奈良"
"737",NA,"","合計","","200:00",60,24,51,"47.1%",5,17,"29.4%",7,12,"58.3%",7,24,31,16,19,6,4,2,14,14,0,66,"3644","奈良"
"738",0,"〇","小淵 雅小淵","PG/SG","29:14",6,2,9,"22.2%",0,2,"0.0%",2,2,"100.0%",1,4,5,8,0,1,0,1,1,1,0,13,"3532","群馬"
"739",1,"〇","トーマス・ケネディケネディ","SF/PF","40:53",30,11,19,"57.9%",3,7,"42.9%",5,5,"100.0%",1,4,5,1,0,1,0,0,3,6,0,29,"3532","群馬"
"740",4,"","佐竹 宥哉佐竹","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3532","群馬"
"741",7,"〇","古牧 昌也古牧","SG","22:24",6,3,8,"37.5%",0,3,"0.0%",0,0,"-",2,0,2,1,1,1,0,0,5,1,0,4,"3532","群馬"
"742",8,"〇","新川 敬大新川","SG/SF","18:55",6,1,4,"25.0%",1,2,"50.0%",3,5,"60.0%",0,0,0,0,1,0,0,0,2,2,0,0,"3532","群馬"
"743",11,"","藤原 隆充藤原","PG/SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3532","群馬"
"744",14,"","佐藤 文哉佐藤","PG/SG","15:33",2,1,8,"12.5%",0,5,"0.0%",0,0,"-",1,0,1,2,0,0,0,0,2,0,0,-2,"3532","群馬"
"745",15,"","嶋田 基志嶋田","C","09:40",2,1,1,"100.0%",0,0,"-",0,0,"-",1,5,6,1,1,0,0,0,0,0,0,8,"3532","群馬"
"746",26,"","中野 広大中野","SG","04:36",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"3532","群馬"
"747",31,"〇","アブドゥーラ・クウソークウソー","C","40:29",17,7,17,"41.2%",0,0,"-",3,4,"75.0%",7,7,14,3,4,3,5,0,4,3,0,27,"3532","群馬"
"748",33,"","喜久山 貴一喜久山","PG","26:33",16,6,10,"60.0%",4,5,"80.0%",0,0,"-",0,0,0,5,0,0,0,0,2,1,0,17,"3532","群馬"
"749",51,"","根東 裕隆根東","PG/SG","16:43",4,2,5,"40.0%",0,2,"0.0%",0,0,"-",1,2,3,1,0,3,0,0,5,1,0,8,"3532","群馬"
"750",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,0,2,0,0,0,0,0,0,0,0,2,"3532","群馬"
"751",NA,"","合計","","225:00",89,34,82,"41.5%",8,27,"29.6%",13,16,"81.3%",16,22,38,22,7,9,5,1,24,15,0,105,"3532","群馬"
"752",1,"","中島 良史中島","PG/SG","16:46",2,1,3,"33.3%",0,2,"0.0%",0,0,"-",0,2,2,1,1,0,0,0,2,1,0,2,"3532","山形"
"753",2,"","高松 勇介高松","PG","24:19",10,3,5,"60.0%",1,1,"100.0%",3,7,"42.9%",1,1,2,9,1,0,0,1,2,4,0,14,"3532","山形"
"754",7,"〇","古橋 広樹古橋","SG/SF","30:46",23,7,9,"77.8%",3,5,"60.0%",6,8,"75.0%",1,1,2,4,0,1,0,0,2,4,0,26,"3532","山形"
"755",9,"〇","佐藤 正成佐藤","SG/SF","38:56",14,5,12,"41.7%",3,7,"42.9%",1,2,"50.0%",1,2,3,4,3,0,0,0,2,4,0,10,"3532","山形"
"756",11,"","秋山 熙秋山","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3532","山形"
"757",12,"","高濱 拓矢高濱","SG","03:32",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,-1,"3532","山形"
"758",23,"〇","ウィル・ヘンリーヘンリー","SF/PF","42:32",17,7,12,"58.3%",0,0,"-",3,3,"100.0%",3,12,15,5,3,1,0,1,1,4,0,30,"3532","山形"
"759",34,"〇","ブレット・ビスピンビスピン","PF/C","35:55",19,8,15,"53.3%",0,0,"-",3,5,"60.0%",3,4,7,2,2,1,1,3,4,6,0,19,"3532","山形"
"760",37,"〇","河野 誠司河野","PG","20:41",10,4,7,"57.1%",2,4,"50.0%",0,0,"-",0,2,2,3,2,0,0,0,1,1,0,10,"3532","山形"
"761",50,"","伊澤 実孝伊澤","SF/PF","11:33",2,1,3,"33.3%",0,0,"-",0,0,"-",1,0,1,1,1,0,0,0,0,0,0,1,"3532","山形"
"762",75,"","赤土 裕典赤土","SF/PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3532","山形"
"763",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,7,10,0,1,0,0,0,0,0,0,9,"3532","山形"
"764",NA,"","合計","","225:00",97,36,67,"53.7%",9,20,"45.0%",16,25,"64.0%",13,31,44,29,14,3,1,5,15,24,0,120,"3532","山形"
"765",0,"〇","小淵 雅小淵","PG/SG","28:25",16,6,10,"60.0%",0,1,"0.0%",4,4,"100.0%",1,2,3,3,1,1,0,0,0,4,0,18,"3533","群馬"
"766",1,"〇","トーマス・ケネディケネディ","SF/PF","40:00",27,10,22,"45.5%",1,5,"20.0%",6,8,"75.0%",2,7,9,2,1,2,0,0,2,5,1,25,"3533","群馬"
"767",4,"","佐竹 宥哉佐竹","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3533","群馬"
"768",7,"","古牧 昌也古牧","SG","21:26",7,2,5,"40.0%",1,4,"25.0%",2,3,"66.7%",0,1,1,3,1,4,0,0,2,2,0,10,"3533","群馬"
"769",8,"","新川 敬大新川","SG/SF","09:44",2,1,2,"50.0%",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,0,0,0,3,"3533","群馬"
"770",11,"","藤原 隆充藤原","PG/SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3533","群馬"
"771",14,"〇","佐藤 文哉佐藤","PG/SG","16:31",6,2,5,"40.0%",2,4,"50.0%",0,0,"-",0,2,2,0,0,0,0,0,2,0,0,5,"3533","群馬"
"772",15,"〇","嶋田 基志嶋田","C","20:32",2,1,4,"25.0%",0,1,"0.0%",0,0,"-",2,1,3,0,1,0,0,0,1,1,0,1,"3533","群馬"
"773",26,"","中野 広大中野","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3533","群馬"
"774",31,"〇","アブドゥーラ・クウソークウソー","C","19:42",12,4,7,"57.1%",0,0,"-",4,4,"100.0%",1,4,5,1,3,1,1,0,3,5,0,14,"3533","群馬"
"775",33,"","喜久山 貴一喜久山","PG","21:56",5,2,4,"50.0%",0,1,"0.0%",1,1,"100.0%",0,2,2,1,1,1,0,0,2,1,0,6,"3533","群馬"
"776",51,"","根東 裕隆根東","PG/SG","21:44",6,3,7,"42.9%",0,2,"0.0%",0,0,"-",1,2,3,3,1,2,0,0,3,3,0,9,"3533","群馬"
"777",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,0,0,0,0,0,0,0,3,"3533","群馬"
"778",NA,"","合計","","200:00",83,31,66,"47.0%",4,18,"22.2%",17,20,"85.0%",8,25,33,13,9,11,1,0,15,21,1,94,"3533","群馬"
"779",1,"","中島 良史中島","PG/SG","22:58",9,4,6,"66.7%",1,2,"50.0%",0,0,"-",2,1,3,1,1,1,0,1,5,0,0,11,"3533","山形"
"780",2,"","高松 勇介高松","PG","21:16",2,1,4,"25.0%",0,2,"0.0%",0,0,"-",0,0,0,6,4,0,0,0,1,0,0,1,"3533","山形"
"781",7,"〇","古橋 広樹古橋","SG/SF","24:48",9,4,13,"30.8%",1,4,"25.0%",0,0,"-",0,4,4,3,1,0,0,0,4,0,0,6,"3533","山形"
"782",9,"〇","佐藤 正成佐藤","SG/SF","16:50",5,2,3,"66.7%",1,2,"50.0%",0,2,"0.0%",0,0,0,1,1,0,0,0,0,2,0,2,"3533","山形"
"783",11,"","秋山 熙秋山","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3533","山形"
"784",12,"","高濱 拓矢高濱","SG","15:24",6,2,6,"33.3%",2,5,"40.0%",0,0,"-",0,0,0,0,0,0,0,0,1,1,0,2,"3533","山形"
"785",23,"〇","ウィル・ヘンリーヘンリー","SF/PF","37:45",12,3,8,"37.5%",1,3,"33.3%",5,6,"83.3%",4,15,19,7,3,3,0,0,3,7,0,32,"3533","山形"
"786",34,"〇","ブレット・ビスピンビスピン","PF/C","35:01",19,9,17,"52.9%",1,2,"50.0%",0,0,"-",3,5,8,3,1,0,0,0,5,4,0,21,"3533","山形"
"787",37,"〇","河野 誠司河野","PG","18:44",12,4,5,"80.0%",4,5,"80.0%",0,0,"-",0,1,1,2,2,0,0,0,1,1,0,12,"3533","山形"
"788",50,"","伊澤 実孝伊澤","SF/PF","07:14",5,2,3,"66.7%",1,1,"100.0%",0,0,"-",0,0,0,0,1,0,0,0,1,0,0,3,"3533","山形"
"789",75,"","赤土 裕典赤土","SF/PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3533","山形"
"790",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,0,0,0,2,"3533","山形"
"791",NA,"","合計","","200:00",79,31,65,"47.7%",12,26,"46.2%",5,8,"62.5%",10,27,37,23,14,4,0,1,21,15,0,92,"3533","山形"
"792",1,"〇","中島 良史中島","PG/SG","21:51",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,2,2,2,1,0,0,1,0,1,0,3,"3546","山形"
